cell_id,cell_type,cx,cy,auxin,corners
1498,cortex,100.5,371.4748518124792,105.504,"[[106, 368.19], [95, 368.19], [95, 374.75], [106, 374.75]]"
1499,cortex,100.5,364.9149649594576,100.878,"[[106, 361.64], [95, 361.64], [95, 368.19], [106, 368.19]]"
1500,epidermis,111.0,371.4748518124792,173.44,"[[116, 368.19], [106, 368.19], [106, 374.75], [116, 374.75]]"
1501,epidermis,111.0,364.9149649594576,168.153,"[[116, 361.64], [106, 361.64], [106, 368.19], [116, 368.19]]"
1502,epidermis,31.0,384.5946255185221,191.814,"[[36, 381.31], [26, 381.31], [26, 387.87], [36, 387.87]]"
1503,epidermis,31.0,378.03473866550075,180.731,"[[36, 374.75], [26, 374.75], [26, 381.31], [36, 381.31]]"
1504,cortex,41.5,384.5946255185221,123.797,"[[47, 381.31], [36, 381.31], [36, 387.87], [47, 387.87]]"
1505,cortex,41.5,378.03473866550075,112.726,"[[47, 374.75], [36, 374.75], [36, 381.31], [47, 381.31]]"
1506,endo,50.5,384.5946255185221,123.286,"[[54, 381.31], [47, 381.31], [47, 387.87], [54, 387.87]]"
1507,endo,50.5,378.03473866550075,111.893,"[[54, 374.75], [47, 374.75], [47, 381.31], [54, 381.31]]"
1508,peri,56.5,384.5946255185221,125.923,"[[59, 381.31], [54, 381.31], [54, 387.87], [59, 387.87]]"
1509,peri,56.5,378.03473866550075,114.986,"[[59, 374.75], [54, 374.75], [54, 381.31], [59, 381.31]]"
1510,vasc,61.0,384.5946255185221,126.53,"[[63, 381.31], [59, 381.31], [59, 387.87], [63, 387.87]]"
1511,vasc,61.0,378.03473866550075,115.943,"[[63, 374.75], [59, 374.75], [59, 381.31], [63, 381.31]]"
1512,vasc,65.0,384.5946255185221,117.706,"[[67, 381.31], [63, 381.31], [63, 387.87], [67, 387.87]]"
1513,vasc,65.0,378.03473866550075,107.56,"[[67, 374.75], [63, 374.75], [63, 381.31], [67, 381.31]]"
1514,vasc,69.0,384.5946255185221,113.704,"[[71, 381.31], [67, 381.31], [67, 387.87], [71, 387.87]]"
1515,vasc,69.0,378.03473866550075,103.751,"[[71, 374.75], [67, 374.75], [67, 381.31], [71, 381.31]]"
1516,vasc,73.0,384.5946255185221,113.704,"[[75, 381.31], [71, 381.31], [71, 387.87], [75, 387.87]]"
1517,vasc,73.0,378.03473866550075,103.751,"[[75, 374.75], [71, 374.75], [71, 381.31], [75, 381.31]]"
1518,vasc,77.0,384.5946255185221,117.706,"[[79, 381.31], [75, 381.31], [75, 387.87], [79, 387.87]]"
1519,vasc,77.0,378.03473866550075,107.56,"[[79, 374.75], [75, 374.75], [75, 381.31], [79, 381.31]]"
1520,vasc,81.0,384.5946255185221,126.53,"[[83, 381.31], [79, 381.31], [79, 387.87], [83, 387.87]]"
1521,vasc,81.0,378.03473866550075,115.943,"[[83, 374.75], [79, 374.75], [79, 381.31], [83, 381.31]]"
1522,peri,85.5,384.5946255185221,125.923,"[[88, 381.31], [83, 381.31], [83, 387.87], [88, 387.87]]"
1523,peri,85.5,378.03473866550075,114.986,"[[88, 374.75], [83, 374.75], [83, 381.31], [88, 381.31]]"
1524,endo,91.5,384.5946255185221,123.286,"[[95, 381.31], [88, 381.31], [88, 387.87], [95, 387.87]]"
1525,endo,91.5,378.03473866550075,111.893,"[[95, 374.75], [88, 374.75], [88, 381.31], [95, 381.31]]"
1526,cortex,100.5,384.5946255185221,123.797,"[[106, 381.31], [95, 381.31], [95, 387.87], [106, 387.87]]"
1527,cortex,100.5,378.03473866550075,112.726,"[[106, 374.75], [95, 374.75], [95, 381.31], [106, 381.31]]"
1528,epidermis,111.0,384.5946255185221,191.814,"[[116, 381.31], [106, 381.31], [106, 387.87], [116, 387.87]]"
1529,epidermis,111.0,378.03473866550075,180.731,"[[116, 374.75], [106, 374.75], [106, 381.31], [116, 381.31]]"
