cell,corners,centroid,auxin
281,"[[88, 171], [88, 175], [93, 175], [93, 171]]","[90.5, 173.0]",40.2743
282,"[[95, 171], [95, 175], [104, 175], [104, 171]]","[99.5, 173.0]",72.3512
283,"[[106, 171], [106, 175], [114, 175], [114, 171]]","[110.0, 173.0]",103.212
284,"[[21, 172], [21, 175], [24, 175], [24, 172]]","[22.5, 173.5]",279.956
285,"[[116, 172], [116, 175], [119, 175], [119, 172]]","[117.5, 173.5]",279.956
300,"[[21, 177], [21, 180], [24, 180], [24, 177]]","[22.5, 178.5]",267.059
286,"[[26, 177], [26, 181], [34, 181], [34, 177]]","[30.0, 179.0]",96.2152
287,"[[36, 177], [36, 181], [45, 181], [45, 177]]","[40.5, 179.0]",69.0887
288,"[[47, 177], [47, 181], [52, 181], [52, 177]]","[49.5, 179.0]",38.8446
289,"[[54, 177], [54, 181], [57, 181], [57, 177]]","[55.5, 179.0]",99.0443
290,"[[59, 177], [59, 181], [61, 181], [61, 177]]","[60.0, 179.0]",91.8379
291,"[[63, 177], [63, 181], [65, 181], [65, 177]]","[64.0, 179.0]",77.9782
292,"[[67, 177], [67, 181], [69, 181], [69, 177]]","[68.0, 179.0]",71.7401
293,"[[71, 177], [71, 181], [73, 181], [73, 177]]","[72.0, 179.0]",71.7401
294,"[[75, 177], [75, 181], [77, 181], [77, 177]]","[76.0, 179.0]",77.9782
295,"[[79, 177], [79, 181], [81, 181], [81, 177]]","[80.0, 179.0]",91.8379
296,"[[83, 177], [83, 181], [86, 181], [86, 177]]","[84.5, 179.0]",99.0443
297,"[[88, 177], [88, 181], [93, 181], [93, 177]]","[90.5, 179.0]",38.8446
298,"[[95, 177], [95, 181], [104, 181], [104, 177]]","[99.5, 179.0]",69.0887
299,"[[106, 177], [106, 181], [114, 181], [114, 177]]","[110.0, 179.0]",96.2152
301,"[[116, 177], [116, 180], [119, 180], [119, 177]]","[117.5, 178.5]",267.059
316,"[[21, 182], [21, 190], [24, 190], [24, 182]]","[22.5, 186.0]",293.762
317,"[[116, 182], [116, 190], [119, 190], [119, 182]]","[117.5, 186.0]",293.762
302,"[[26, 183], [26, 187], [34, 187], [34, 183]]","[30.0, 185.0]",84.4876
303,"[[36, 183], [36, 187], [45, 187], [45, 183]]","[40.5, 185.0]",65.7168
304,"[[47, 183], [47, 187], [52, 187], [52, 183]]","[49.5, 185.0]",37.5189
305,"[[54, 183], [54, 187], [57, 187], [57, 183]]","[55.5, 185.0]",94.4538
306,"[[59, 183], [59, 187], [61, 187], [61, 183]]","[60.0, 185.0]",87.9251
307,"[[63, 183], [63, 187], [65, 187], [65, 183]]","[64.0, 185.0]",75.0749
308,"[[67, 183], [67, 187], [69, 187], [69, 183]]","[68.0, 185.0]",69.382
309,"[[71, 183], [71, 187], [73, 187], [73, 183]]","[72.0, 185.0]",69.382
310,"[[75, 183], [75, 187], [77, 187], [77, 183]]","[76.0, 185.0]",75.0749
311,"[[79, 183], [79, 187], [81, 187], [81, 183]]","[80.0, 185.0]",87.9251
312,"[[83, 183], [83, 187], [86, 187], [86, 183]]","[84.5, 185.0]",94.4538
313,"[[88, 183], [88, 187], [93, 187], [93, 183]]","[90.5, 185.0]",37.5189
314,"[[95, 183], [95, 187], [104, 187], [104, 183]]","[99.5, 185.0]",65.7168
315,"[[106, 183], [106, 187], [114, 187], [114, 183]]","[110.0, 185.0]",84.4876
318,"[[26, 189], [26, 193], [34, 193], [34, 189]]","[30.0, 191.0]",93.8141
319,"[[36, 189], [36, 193], [45, 193], [45, 189]]","[40.5, 191.0]",63.5239
320,"[[47, 189], [47, 193], [52, 193], [52, 189]]","[49.5, 191.0]",36.2659
321,"[[54, 189], [54, 193], [57, 193], [57, 189]]","[55.5, 191.0]",89.9913
322,"[[59, 189], [59, 193], [61, 193], [61, 189]]","[60.0, 191.0]",84.2156
323,"[[63, 189], [63, 193], [65, 193], [65, 189]]","[64.0, 191.0]",72.4053
324,"[[67, 189], [67, 193], [69, 193], [69, 189]]","[68.0, 191.0]",67.2606
325,"[[71, 189], [71, 193], [73, 193], [73, 189]]","[72.0, 191.0]",67.2606
326,"[[75, 189], [75, 193], [77, 193], [77, 189]]","[76.0, 191.0]",72.4053
327,"[[79, 189], [79, 193], [81, 193], [81, 189]]","[80.0, 191.0]",84.2156
328,"[[83, 189], [83, 193], [86, 193], [86, 189]]","[84.5, 191.0]",89.9913
329,"[[88, 189], [88, 193], [93, 193], [93, 189]]","[90.5, 191.0]",36.2659
330,"[[95, 189], [95, 193], [104, 193], [104, 189]]","[99.5, 191.0]",63.5239
331,"[[106, 189], [106, 193], [114, 193], [114, 189]]","[110.0, 191.0]",93.8141
332,"[[21, 192], [21, 352], [24, 352], [24, 192]]","[22.5, 272.0]",275.085
333,"[[116, 192], [116, 352], [119, 352], [119, 192]]","[117.5, 272.0]",275.085
334,"[[26, 195], [26, 199], [34, 199], [34, 195]]","[30.0, 197.0]",85.5578
335,"[[36, 195], [36, 199], [45, 199], [45, 195]]","[40.5, 197.0]",60.4212
336,"[[47, 195], [47, 199], [52, 199], [52, 195]]","[49.5, 197.0]",35.0072
337,"[[54, 195], [54, 199], [57, 199], [57, 195]]","[55.5, 197.0]",85.6542
338,"[[59, 195], [59, 199], [61, 199], [61, 195]]","[60.0, 197.0]",80.7118
339,"[[63, 195], [63, 199], [65, 199], [65, 195]]","[64.0, 197.0]",69.9679
340,"[[67, 195], [67, 199], [69, 199], [69, 195]]","[68.0, 197.0]",65.3739
341,"[[71, 195], [71, 199], [73, 199], [73, 195]]","[72.0, 197.0]",65.3739
342,"[[75, 195], [75, 199], [77, 199], [77, 195]]","[76.0, 197.0]",69.9679
343,"[[79, 195], [79, 199], [81, 199], [81, 195]]","[80.0, 197.0]",80.7118
344,"[[83, 195], [83, 199], [86, 199], [86, 195]]","[84.5, 197.0]",85.6542
345,"[[88, 195], [88, 199], [93, 199], [93, 195]]","[90.5, 197.0]",35.0072
346,"[[95, 195], [95, 199], [104, 199], [104, 195]]","[99.5, 197.0]",60.4212
347,"[[106, 195], [106, 199], [114, 199], [114, 195]]","[110.0, 197.0]",85.5578
348,"[[26, 201], [26, 205], [34, 205], [34, 201]]","[30.0, 203.0]",99.9007
349,"[[36, 201], [36, 205], [45, 205], [45, 201]]","[40.5, 203.0]",57.7263
350,"[[47, 201], [47, 205], [52, 205], [52, 201]]","[49.5, 203.0]",33.8283
351,"[[54, 201], [54, 205], [57, 205], [57, 201]]","[55.5, 203.0]",81.4513
352,"[[59, 201], [59, 205], [61, 205], [61, 201]]","[60.0, 203.0]",77.4072
353,"[[63, 201], [63, 205], [65, 205], [65, 201]]","[64.0, 203.0]",67.7596
354,"[[67, 201], [67, 205], [69, 205], [69, 201]]","[68.0, 203.0]",63.7211
355,"[[71, 201], [71, 205], [73, 205], [73, 201]]","[72.0, 203.0]",63.7211
356,"[[75, 201], [75, 205], [77, 205], [77, 201]]","[76.0, 203.0]",67.7596
